instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_9,2.5,59008,31136,32224,5000,0.468,0.487,1.64,1.637,3504,3504,-65637,-64372
740,Thompson_9,50,59632,28192,29552,5000,0.414,0.437,1.635,1.632,3504,3504,-69306,-67767
740,Thompson_9,97.5,60048,25792,27888,5000,0.371,0.406,1.63,1.627,3504,3504,-72086,-69810
