time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
9834,3711,65520,65520,57712,48763,32720,15008,12181,32325
9834,3021,48608,46192,45808,25088,32736,47781,13893,32341
9834,3923,65520,65520,64352,53061,32720,23163,57216,32347
9834,3603,65520,65520,62224,52651,32736,20635,53419,32347
9834,3811,50000,49152,30960,20773,32720,24491,16043,32331
9834,3360,65520,65520,55296,52496,32736,21259,28821,32341
9834,3845,65520,63952,65520,60096,32736,36693,40459,32352
9834,3852,62544,63776,37872,44683,32720,18480,16283,32331
9834,3483,60848,61056,27904,12848,32704,42331,9467,32336
9834,3807,65520,65520,38928,29056,32704,19413,34064,32341
9834,3904,65520,65520,47168,36517,32720,41003,15872,32336
9834,3904,65520,65520,60544,45680,32720,28112,65520,32368
9834,3785,65520,65520,38928,31888,32704,18032,32539,32341
9834,4009,65520,63472,29072,38101,32704,17984,38491,32341
9834,3592,34048,34096,38336,20859,32720,28027,11104,32325
9834,3864,65520,65072,64288,48720,32704,18587,51669,32347
9835,3403,65520,65520,43728,25515,32720,15957,33723,32341
9835,3773,30240,31120,26592,9675,32704,29392,10277,32336
9835,3547,65520,65520,37472,22693,32704,18901,31909,32352
9835,3547,42416,44608,24592,14347,32704,24155,13237,32341
9835,3579,65520,65520,35552,39744,32720,15739,31605,32357
9835,4035,63120,65520,36688,23760,32704,29525,29701,32336
9835,3830,65520,65520,42912,28603,32704,17131,37461,32347
9835,3522,54592,53808,61120,45355,32720,22181,21115,32331
9835,3522,30704,30560,23920,6437,32688,35531,9904,32336
9835,3228,60256,58624,50528,37477,32736,22592,44827,32341
9835,3228,43376,40944,30592,12709,32704,27664,17749,32336
9835,3577,65520,65520,60672,57685,32736,15371,15275,32336
9836,3813,65520,65520,53536,50123,32720,29541,26389,32331
9836,3325,42928,43536,20800,6539,32704,17269,13717,32331
9836,3446,65520,65520,47312,35520,32720,41381,18699,32336
9836,3852,54864,56480,22528,5408,32720,30192,7168,32341
9836,3852,65520,65520,43248,32795,32720,19419,35317,32341
9836,3472,63344,65520,54464,50848,32736,37120,54581,32341
9836,3572,65520,65104,52272,38891,32720,22768,12464,32331
9836,3451,65520,65520,63392,49440,32720,35312,65520,32357
9836,3851,65520,65520,65520,62741,32720,16843,18240,32331
9836,3851,33312,33808,53136,38773,32704,15573,44240,32341
9836,3882,36768,36048,31792,14827,32704,26123,13509,32352
9836,3882,65520,65376,64464,48837,32704,19675,41851,32331
9836,3785,65520,64064,34864,29205,32704,17915,36085,32357
9836,3986,41632,42800,20752,6427,32688,15285,7685,32325
9836,3302,63472,65520,61424,48475,32736,47504,65467,32357
9836,3302,65520,65520,37440,43877,32720,20496,37504,32341
9836,3841,10016,9728,32816,17029,32736,30709,20987,32336
9836,3500,65520,65520,49120,44213,32720,28192,43520,32347
9836,3861,65520,65520,57584,50869,32720,38149,54032,32357
9836,3587,65520,65520,51072,36901,32720,28203,44245,32341
9836,3950,65520,65520,31120,7360,32720,15493,25413,32341
