instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT337,2.5,57328,47472,49680,15000,0.915,0.954,1.64,1.637,-5000,-5000,-46546,-44166
740,HOT337,50,58080,46528,47416,15000,0.887,0.902,1.635,1.632,-5000,-5000,-48433,-47371
740,HOT337,97.5,58688,45728,45232,15000,0.864,0.856,1.63,1.627,-5000,-5000,-49933,-50253
