instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_8,2.5,45136,25968,25184,5000,0.575,0.558,1.64,1.637,0,0,-48055,-48704
740,Thompson_8,50,45792,23920,23776,5000,0.522,0.519,1.635,1.632,0,0,-50950,-50957
740,Thompson_8,97.5,46288,22320,21968,5000,0.482,0.475,1.63,1.627,0,0,-53129,-53343
