instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_1,2.5,53184,28496,31712,5000,0.536,0.596,1.64,1.637,0,0,-58726,-55350
740,SCOPE_1,50,53760,26632,29624,5000,0.495,0.551,1.635,1.632,0,0,-61266,-58112
740,SCOPE_1,97.5,54288,24576,27204,5000,0.453,0.501,1.63,1.627,0,0,-63913,-61123
