time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
19667,0,0,0,10245,12325,7792,15213,18667,9248
19667,0,0,0,10245,12325,7792,15213,18667,9248
19667,0,0,0,10245,12325,7792,15213,18667,9248
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,0,0,11405,13184,7648,15149,17981,13760
19667,0,1424,2464,17293,16688,7552,16389,22664,6816
19667,0,1424,2464,17293,16688,7552,16389,22664,6816
19667,0,1424,2464,17293,16688,7552,16389,22664,6816
19667,0,1424,2464,17293,16688,7552,16389,22664,6816
19667,0,1424,2464,17293,16688,7552,16389,22664,6816
19667,0,0,0,16867,15371,7648,24616,27048,15648
19667,0,0,0,16867,15371,7648,24616,27048,15648
19667,0,0,0,16867,15371,7648,24616,27048,15648
19667,0,0,0,16867,15371,7648,24616,27048,15648
19667,0,0,0,16867,15371,7648,24616,27048,15648
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,36960,37600,51232,47701,7760,42672,57488,40768
19667,0,4864,5072,22768,21165,7600,19811,23261,15984
19667,0,4864,5072,22768,21165,7600,19811,23261,15984
19667,0,4864,5072,22768,21165,7600,19811,23261,15984
19667,0,4864,5072,22768,21165,7600,19811,23261,15984
19667,0,4864,5072,22768,21165,7600,19811,23261,15984
19667,0,15680,17760,18579,16432,7552,16056,17595,9072
19667,0,15680,17760,18579,16432,7552,16056,17595,9072
19667,0,15680,17760,18579,16432,7552,16056,17595,9072
19667,0,15680,17760,18579,16432,7552,16056,17595,9072
19667,0,15680,17760,18579,16432,7552,16056,17595,9072
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,1056,22331,18531,7568,15541,20192,7504
19667,0,0,0,16917,11768,7648,18616,20304,12992
19667,0,0,0,16917,11768,7648,18616,20304,12992
