time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
8932,10774,58512,56736,27200,33088,4016,32800,16677,32384
8932,10774,58512,56736,27200,33088,4016,32800,16677,32384
8932,10774,58512,56736,27200,33088,4016,32800,16677,32384
8932,9626,65072,65520,61712,33104,4192,41808,28747,32389
8932,9626,65072,65520,61712,33104,4192,41808,28747,32389
8932,9626,65072,65520,61712,33104,4192,41808,28747,32389
8932,9626,65072,65520,61712,33104,4192,41808,28747,32389
8932,11098,59424,57616,30176,33093,4144,34629,12981,32389
8932,11098,59424,57616,30176,33093,4144,34629,12981,32389
8932,11098,59424,57616,30176,33093,4144,34629,12981,32389
8932,11098,59424,57616,30176,33093,4144,34629,12981,32389
8932,11098,59424,57616,30176,33093,4144,34629,12981,32389
8932,10925,6384,8576,27952,33088,4784,20443,18464,32389
8932,10925,6384,8576,27952,33088,4784,20443,18464,32389
8932,10925,6384,8576,27952,33088,4784,20443,18464,32389
8932,10925,6384,8576,27952,33088,4784,20443,18464,32389
8932,11421,65008,65520,51856,33109,5856,52901,59643,32416
8932,11421,65008,65520,51856,33109,5856,52901,59643,32416
8932,11421,65008,65520,51856,33109,5856,52901,59643,32416
8932,11421,65008,65520,51856,33109,5856,52901,59643,32416
8932,11421,65008,65520,51856,33109,5856,52901,59643,32416
8932,10782,53968,52208,17408,33077,3904,21947,8304,32379
8932,10782,53968,52208,17408,33077,3904,21947,8304,32379
8932,10782,53968,52208,17408,33077,3904,21947,8304,32379
8932,10782,53968,52208,17408,33077,3904,21947,8304,32379
8932,11305,65056,65520,62192,33104,5344,24064,46267,32411
8932,11305,65056,65520,62192,33104,5344,24064,46267,32411
8932,11305,65056,65520,62192,33104,5344,24064,46267,32411
8932,11305,65056,65520,62192,33104,5344,24064,46267,32411
8932,11305,65056,65520,62192,33104,5344,24064,46267,32411
8932,10009,57600,58688,23984,33088,6304,29467,6971,32389
8932,10009,57600,58688,23984,33088,6304,29467,6971,32389
8932,10009,57600,58688,23984,33088,6304,29467,6971,32389
8932,10009,57600,58688,23984,33088,6304,29467,6971,32389
8932,9670,32368,30288,52320,33104,7392,56981,38032,32395
8932,9670,32368,30288,52320,33104,7392,56981,38032,32395
8932,9670,32368,30288,52320,33104,7392,56981,38032,32395
8932,9670,32368,30288,52320,33104,7392,56981,38032,32395
8932,9670,32368,30288,52320,33104,7392,56981,38032,32395
8932,9223,56896,55824,45344,33099,6144,44315,20811,32395
8932,9223,56896,55824,45344,33099,6144,44315,20811,32395
8932,9223,56896,55824,45344,33099,6144,44315,20811,32395
8932,9223,56896,55824,45344,33099,6144,44315,20811,32395
8932,10495,65072,65520,64160,33099,7760,33051,21141,32389
8932,10495,65072,65520,64160,33099,7760,33051,21141,32389
8932,10495,65072,65520,64160,33099,7760,33051,21141,32389
8932,10495,65072,65520,64160,33099,7760,33051,21141,32389
8932,10495,65072,65520,64160,33099,7760,33051,21141,32389
8932,9853,64976,65248,33936,33093,3952,21883,9904,32384
8932,9853,64976,65248,33936,33093,3952,21883,9904,32384
8932,9853,64976,65248,33936,33093,3952,21883,9904,32384
8932,9853,64976,65248,33936,33093,3952,21883,9904,32384
8932,10602,55952,56400,27360,33099,4224,32731,21899,32395
8932,10602,55952,56400,27360,33099,4224,32731,21899,32395
8932,10602,55952,56400,27360,33099,4224,32731,21899,32395
8932,10602,55952,56400,27360,33099,4224,32731,21899,32395
8932,10602,55952,56400,27360,33099,4224,32731,21899,32395
8933,11344,64976,65520,54848,33109,6624,44021,29035,32416
8933,11344,64976,65520,54848,33109,6624,44021,29035,32416
8933,11344,64976,65520,54848,33109,6624,44021,29035,32416
8933,11344,64976,65520,54848,33109,6624,44021,29035,32416
8933,11930,63056,65520,61296,33109,5520,44597,57867,32411
8933,11930,63056,65520,61296,33109,5520,44597,57867,32411
8933,11930,63056,65520,61296,33109,5520,44597,57867,32411
8933,11930,63056,65520,61296,33109,5520,44597,57867,32411
8933,11930,63056,65520,61296,33109,5520,44597,57867,32411
8934,11505,64928,65520,58432,33093,3888,45061,31803,32400
8934,11505,64928,65520,58432,33093,3888,45061,31803,32400
8934,11505,64928,65520,58432,33093,3888,45061,31803,32400
8934,11505,64928,65520,58432,33093,3888,45061,31803,32400
8934,10268,65040,65520,56400,33093,3184,29483,17547,32389
8934,10268,65040,65520,56400,33093,3184,29483,17547,32389
8934,10268,65040,65520,56400,33093,3184,29483,17547,32389
8934,10268,65040,65520,56400,33093,3184,29483,17547,32389
8934,10268,65040,65520,56400,33093,3184,29483,17547,32389
8934,8535,53552,54016,15712,33083,4208,16853,10352,32389
8934,8535,53552,54016,15712,33083,4208,16853,10352,32389
8934,8535,53552,54016,15712,33083,4208,16853,10352,32389
8934,8535,53552,54016,15712,33083,4208,16853,10352,32389
8934,9860,56608,56032,37696,33072,2496,15248,13568,32379
8934,9860,56608,56032,37696,33072,2496,15248,13568,32379
8934,9860,56608,56032,37696,33072,2496,15248,13568,32379
8934,9860,56608,56032,37696,33072,2496,15248,13568,32379
8934,9860,56608,56032,37696,33072,2496,15248,13568,32379
8934,9720,35920,34336,51888,33104,3168,56245,37365,32411
8934,9720,35920,34336,51888,33104,3168,56245,37365,32411
8934,9720,35920,34336,51888,33104,3168,56245,37365,32411
8934,9720,35920,34336,51888,33104,3168,56245,37365,32411
8934,9553,62832,61776,35968,33099,2400,48560,33344,32405
8934,9553,62832,61776,35968,33099,2400,48560,33344,32405
8934,9553,62832,61776,35968,33099,2400,48560,33344,32405
8934,9553,62832,61776,35968,33099,2400,48560,33344,32405
8934,9553,62832,61776,35968,33099,2400,48560,33344,32405
8934,9427,65024,65520,65520,33104,5072,17957,64571,32421
8934,9427,65024,65520,65520,33104,5072,17957,64571,32421
8934,9427,65024,65520,65520,33104,5072,17957,64571,32421
8934,9427,65024,65520,65520,33104,5072,17957,64571,32421
8934,10030,2384,0,25728,33077,5056,17285,12021,32384
8934,10030,2384,0,25728,33077,5056,17285,12021,32384
8934,10030,2384,0,25728,33077,5056,17285,12021,32384
8934,10030,2384,0,25728,33077,5056,17285,12021,32384
8934,10030,2384,0,25728,33077,5056,17285,12021,32384
8934,10042,64992,65520,60816,33109,5808,42709,33376,32400
8934,10042,64992,65520,60816,33109,5808,42709,33376,32400
8934,10042,64992,65520,60816,33109,5808,42709,33376,32400
8934,10042,64992,65520,60816,33109,5808,42709,33376,32400
8934,10084,64944,62864,33952,33099,3296,24821,39360,32411
8934,10084,64944,62864,33952,33099,3296,24821,39360,32411
8934,10084,64944,62864,33952,33099,3296,24821,39360,32411
8934,10084,64944,62864,33952,33099,3296,24821,39360,32411
8934,10084,64944,62864,33952,33099,3296,24821,39360,32411
8934,10043,53216,51152,17376,33077,5232,21653,14341,32389
8934,10043,53216,51152,17376,33077,5232,21653,14341,32389
8934,10043,53216,51152,17376,33077,5232,21653,14341,32389
8934,10043,53216,51152,17376,33077,5232,21653,14341,32389
8934,9617,64992,65520,65520,33109,6000,47355,36768,32400
8934,9617,64992,65520,65520,33109,6000,47355,36768,32400
8934,9617,64992,65520,65520,33109,6000,47355,36768,32400
8934,9617,64992,65520,65520,33109,6000,47355,36768,32400
8934,9617,64992,65520,65520,33109,6000,47355,36768,32400
8934,10213,44128,43568,50016,33093,3072,53296,31637,32400
8934,10213,44128,43568,50016,33093,3072,53296,31637,32400
8934,10213,44128,43568,50016,33093,3072,53296,31637,32400
8934,10213,44128,43568,50016,33093,3072,53296,31637,32400
8935,8967,54912,57232,19984,33077,7520,26517,11333,32384
8935,8967,54912,57232,19984,33077,7520,26517,11333,32384
8935,8967,54912,57232,19984,33077,7520,26517,11333,32384
8935,8967,54912,57232,19984,33077,7520,26517,11333,32384
8935,8967,54912,57232,19984,33077,7520,26517,11333,32384
8935,8754,50576,48992,52768,33099,2608,57835,38064,32405
8935,8754,50576,48992,52768,33099,2608,57835,38064,32405
8935,8754,50576,48992,52768,33099,2608,57835,38064,32405
8935,8754,50576,48992,52768,33099,2608,57835,38064,32405
8935,10054,65024,65520,60816,33093,7168,21547,65520,32416
8935,10054,65024,65520,60816,33093,7168,21547,65520,32416
8935,10054,65024,65520,60816,33093,7168,21547,65520,32416
8935,10054,65024,65520,60816,33093,7168,21547,65520,32416
8935,10054,65024,65520,60816,33093,7168,21547,65520,32416
8935,10740,65024,65520,39664,33093,4016,31467,24464,32389
8935,10740,65024,65520,39664,33093,4016,31467,24464,32389
8935,10740,65024,65520,39664,33093,4016,31467,24464,32389
8935,10740,65024,65520,39664,33093,4016,31467,24464,32389
8935,10869,57664,59696,42544,33088,4176,42453,27083,32395
8935,10869,57664,59696,42544,33088,4176,42453,27083,32395
8935,10869,57664,59696,42544,33088,4176,42453,27083,32395
8935,10869,57664,59696,42544,33088,4176,42453,27083,32395
8935,10869,57664,59696,42544,33088,4176,42453,27083,32395
8936,10624,64976,65520,65520,33104,4272,20277,65520,32400
8936,10624,64976,65520,65520,33104,4272,20277,65520,32400
