instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
751,SCOPE_18,2.5,47888,45184,44320,5000,0.944,0.925,1.904,2.034,0,0,-45995,-53084
751,SCOPE_18,50,49040,43408,42056,5000,0.885,0.858,1.91,2.04,0,0,-50258,-57986
751,SCOPE_18,97.5,50048,40256,38636,5000,0.804,0.772,1.915,2.047,0,0,-55586,-63812
