time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
8774,8763,53648,55888,20096,0,32336,25200,13925,32773
8774,11059,55104,57216,38384,0,32352,36811,31029,32768
8774,8883,58704,56464,33680,0,32352,38005,24763,32773
8775,6420,55392,57104,25936,0,32336,25867,21579,32773
8775,8442,54000,54944,20528,0,32352,25163,23035,32773
8775,8885,61728,64096,49152,0,32336,17173,31909,32768
8775,8803,61584,61104,38560,0,32336,49168,32443,32773
8775,8481,57328,56592,40080,0,32336,38027,28181,32773
8775,8296,61632,61776,38640,0,32336,42315,22544,32768
8775,7598,57088,57040,28768,0,32336,34304,21536,32768
8775,9473,55504,57136,26976,0,32352,28501,17803,32768
8775,8849,60048,61216,29136,0,32352,36283,28107,32768
8775,9195,58864,56736,35984,0,32352,34336,19531,32768
8775,9282,61664,60496,34560,0,32352,36864,26149,32773
8775,8890,57312,55568,25040,0,32352,27248,24645,32763
8775,9464,29792,31104,27216,0,32336,15675,22768,32768
8775,9464,53808,55504,22592,0,32368,29120,19323,32768
8775,9314,61648,61312,34240,0,32352,43520,30651,32768
8775,8227,54720,57104,26384,0,32352,28304,7680,32779
8775,8881,55984,57008,24688,0,32336,32693,15339,32768
8775,8687,61472,61952,37488,0,32352,37179,25237,32768
8775,8778,59168,56672,35824,0,32352,35093,23227,32768
8776,8731,55696,55632,29760,0,32352,28859,17664,32773
8776,8909,61088,59792,23712,0,32336,34901,30757,32773
8776,8735,60256,62432,38512,0,32336,39835,34315,32779
8776,8129,54352,56192,23280,0,32336,25115,21520,32763
8776,8703,58752,60944,46144,0,32352,48112,32848,32773
8776,9075,60368,58000,27600,0,32368,30731,17088,32763
8776,8632,57984,57184,34848,0,32352,34283,16997,32773
8776,8208,57168,56032,24480,0,32352,35163,28619,32768
8776,8556,55744,57792,26496,0,32336,31669,12597,32768
8776,7897,56672,55408,24064,0,32336,23477,6896,32768
8776,8736,55856,57616,25472,0,32368,37893,22645,32779
8776,7452,61584,61680,44752,0,32352,48656,35493,32779
8776,7828,57344,55904,25056,0,32352,26299,24581,32763
8776,8516,54944,53232,44944,0,32336,42485,18869,32768
8776,8865,57104,56096,25680,0,32336,33707,20475,32768
8776,8274,55744,57280,32928,0,32336,34555,30096,32768
8776,8085,56400,57440,24944,0,32352,29728,27269,32768
8776,8822,61696,62464,41760,0,32352,43285,31136,32763
8776,9149,55792,56112,23776,0,32320,26053,15552,32773
8776,9117,54448,55328,21696,0,32352,24352,15707,32768
8776,9661,56960,57008,36704,0,32336,34944,21872,32763
8776,8975,51440,51344,46096,0,32352,47440,27013,32763
8776,8670,61680,60016,37888,0,32336,45851,33989,32763
8776,8670,51104,50624,18848,0,32336,17867,9200,32763
8776,7315,56864,55792,25360,0,32352,34400,20069,32768
8776,9087,61632,60720,31488,0,32352,38123,23179,32768
8776,8873,56416,56672,43680,0,32336,43131,28827,32768
8776,9689,54688,56256,22608,0,32352,31568,25989,32768
8776,7157,57456,58448,26528,0,32352,32155,21387,32763
8776,9395,61664,60736,37120,0,32352,34891,21632,32773
8776,8861,58256,56432,28272,0,32336,29371,21109,32779
8776,8367,56032,56720,24592,0,32336,33419,27589,32768
8776,9739,61632,60448,42016,0,32336,43296,31659,32763
8776,8599,61648,62368,33632,0,32352,32416,26949,32768
8776,8537,59136,59024,25824,0,32352,27109,18416,32779
8776,8237,56112,54432,22896,0,32352,21387,15349,32768
8776,8444,50336,51536,22576,0,32336,31099,12853,32763
8776,8818,51664,53888,15904,0,32336,24560,23131,32768
8776,9545,58176,56320,29328,0,32352,36923,22400,32763
8776,9559,54544,56160,23840,0,32336,31515,19627,32768
8776,8114,54736,56896,29072,0,32336,32704,23019,32768
8776,9119,61600,59552,24016,0,32352,37264,29781,32768
8776,8849,61616,59216,35440,0,32368,44752,28400,32773
8776,9201,55968,57136,25632,0,32336,30603,17205,32763
8776,8712,39536,38688,49152,0,32320,56059,41600,32763
8776,9364,56352,55856,24176,0,32336,25621,13397,32773
8776,9077,56192,57488,37520,0,32352,36571,24523,32763
8776,7746,61568,61792,44576,0,32352,52789,38347,32768
8776,9225,48800,50608,19040,0,32336,23963,14741,32773
8776,9362,56336,57216,31952,0,32336,33712,9808,32773
8776,9079,52928,52672,46928,0,32352,53056,37093,32768
8776,8452,60224,60176,28784,0,32352,28347,15296,32768
8777,10817,61584,63632,39376,0,32352,40480,29680,32773
8777,10817,56128,55568,23184,0,32336,25093,16059,32768
8777,8890,61744,61664,38784,0,32368,41429,29349,32763
