time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,34,64944,65520,47544,46368,0,34581,46512,31360
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,0,29424,27056,30912,29936,0,36693,18803,11408
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,68,65520,65520,57843,56208,0,21741,65520,65520
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,18,50576,50528,53021,49824,0,47251,57835,41168
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
1,0,59728,61296,20381,15984,0,15736,4149,640
