time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
7224,6806,58048,57808,32448,0,32336,31264,19131,32763
7224,6660,61712,61264,32768,0,32352,41429,23867,32773
7224,6811,61616,61040,34128,0,32352,37451,21211,32768
7224,7174,61808,59680,47088,0,32352,45056,25829,32773
7224,7174,61808,61520,42656,0,32352,51541,34448,32763
7224,8750,61424,59248,35040,0,32352,38704,30837,32779
7224,6869,60144,62400,31664,0,32336,37088,26859,32763
7224,6323,54512,55888,46112,0,32336,52283,34229,32763
7224,7039,59776,58864,39328,0,32336,38485,23125,32757
7224,6868,52272,53664,56320,0,32352,64944,54539,32763
7224,6868,61712,61552,35552,0,32352,39749,25115,32768
7224,7574,61696,63584,34304,0,32352,47024,30384,32763
7224,7542,56272,58768,40080,0,32336,43605,26928,32768
7224,7153,61616,62560,29792,0,32352,40453,27397,32768
7224,7721,56992,57920,30560,0,32352,37275,20027,32779
7224,7165,57472,57072,28944,0,32336,29259,17664,32768
7224,7165,58992,57328,39488,0,32352,37083,23509,32773
7224,7165,56816,58976,32912,0,32336,32907,13509,32768
7224,7165,61664,59680,30032,0,32336,36341,27776,32768
7224,7748,61744,62480,33632,0,32352,46021,30864,32779
7224,6857,61664,59616,31856,0,32336,40608,23392,32763
7224,6857,58768,60688,44928,0,32352,30528,37899,32773
7224,6857,57232,57008,28672,0,32336,31691,26331,32773
7224,7539,58432,56464,24752,0,32352,34512,27536,32768
7224,7966,57152,58432,31184,0,32352,36704,20107,32773
7224,8069,43616,43824,49712,0,32352,55867,39312,32768
7224,7443,26944,27584,27840,0,32336,24501,26411,32768
7224,7234,49936,52064,49760,0,32352,54032,33472,32779
7224,7234,59168,58800,28080,0,32352,37328,24853,32768
7224,7878,61696,60176,50416,0,32352,54261,36139,32768
7224,7878,61664,62576,32528,0,32352,44085,31061,32768
7224,7388,24464,23680,28480,0,32320,17061,18453,32768
7224,7219,61792,63056,40992,0,32352,49696,33216,32768
7224,7219,54656,54752,24288,0,32336,23605,23445,32763
7224,7335,57920,58544,24960,0,32352,34091,26864,32779
7224,7236,61744,60144,49024,0,32336,17877,12555,32768
7224,6583,56368,55696,36304,0,32352,49312,33211,32773
7224,7295,56176,57264,28768,0,32352,35515,24443,32763
7224,7295,61712,62592,52448,0,32336,19403,55232,32773
7224,6241,59504,59488,24368,0,32336,31136,18261,32768
7224,7492,55680,54224,20480,0,32336,18917,9883,32773
7224,7601,20912,23280,23568,0,32336,18005,18933,32763
7224,8281,50624,49824,45824,0,32368,55307,39755,32768
7224,6986,61776,62960,44352,0,32352,49424,31893,32773
7224,6986,61792,63200,41296,0,32336,46821,31429,32763
7225,6657,61520,59552,33120,0,32336,38507,23979,32763
7225,7516,61648,62464,36320,0,32336,43611,24203,32768
7225,6628,61664,62544,37456,0,32336,39013,25349,32763
7225,6628,61584,59616,34608,0,32336,21104,28933,32763
7225,6860,60128,59792,25328,0,32352,37328,27456,32763
7225,6854,58400,56880,24544,0,32336,31099,19952,32763
7225,6854,23936,24688,31184,0,32352,24037,21808,32768
7225,7339,61712,61664,43264,0,32336,47472,30197,32768
7225,6313,54832,56080,24096,0,32336,31488,19467,32768
7225,7018,61712,63904,40800,0,32336,44432,26101,32768
7225,7244,58560,58000,29968,0,32336,37856,28256,32763
7225,7209,61760,59600,37040,0,32352,40325,20256,32757
7225,7209,54032,56432,34816,0,32336,19493,24917,32773
7225,7649,51232,50816,42832,0,32336,64416,24064,32768
7225,7914,61760,62096,47712,0,32368,59648,41051,32768
7225,8240,55856,57280,26928,0,32336,25477,19632,32763
7225,7423,59696,60352,33872,0,32352,37696,19157,32763
7225,6318,61696,62784,39632,0,32336,41781,23509,32768
7225,8043,61744,59456,45840,0,32352,53579,36219,32768
7225,7413,44448,43696,29072,0,32336,15520,9712,32768
7225,7413,61664,60880,31504,0,32352,35307,22043,32773
7225,7413,51680,50096,18368,0,32352,25925,12261,32773
7226,8530,61728,62464,33600,0,32336,44672,28784,32763
7226,8530,61712,61776,39312,0,32352,44869,29061,32773
7226,8049,61792,63664,48960,0,32336,15232,48448,32763
7226,6971,61744,59888,30848,0,32336,45205,28405,32773
7226,7215,61744,61888,31104,0,32336,41653,26704,32768
7226,6853,56752,58032,43472,0,32336,44240,27925,32779
7226,6267,61696,63024,34736,0,32336,44912,31957,32763
7226,8077,57632,57552,31088,0,32352,36059,15296,32763
7226,6713,61728,59856,31968,0,32368,37109,26405,32768
7226,7451,61760,63104,45216,0,32352,46368,19397,32763
7226,7658,61760,59904,52416,0,32336,25835,39456,32768
7226,8037,61776,63168,42656,0,32352,46773,31584,32779
7226,7208,61184,59360,29136,0,32336,39547,25525,32768
7226,6693,61760,59840,34000,0,32352,44651,28955,32768
7226,6982,61696,62592,32416,0,32336,42267,22997,32773
7226,6982,61776,60304,35008,0,32352,47328,29248,32763
7226,6982,61632,60800,34640,0,32336,30837,21579,32773
7226,8569,55152,57120,25344,0,32352,30944,13467,32763
7226,7193,39696,41424,12656,0,32368,21915,15381,32768
7226,7508,60208,59648,28400,0,32336,36075,26363,32763
7226,6736,58880,58944,36624,0,32336,37419,26848,32763
7226,6736,61648,62480,39328,0,32336,39189,18763,32757
7226,7206,58928,57808,31296,0,32336,36400,20891,32768
7226,6132,61680,61360,42080,0,32336,47829,31803,32768
7226,6132,59504,58096,30464,0,32336,40752,24235,32763
7226,7305,60992,58752,47808,0,32352,32304,41675,32768
7226,7305,61456,63616,32384,0,32320,29600,22725,32773
7226,8299,61712,64048,42272,0,32352,51461,37947,32768
7226,8299,61712,62928,43072,0,32336,48101,31968,32763
