instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT317,2.5,50448,37632,36672,5000,0.746,0.727,1.64,1.637,0,0,-45103,-45911
740,HOT317,50,51024,35232,34496,5000,0.69,0.676,1.635,1.632,0,0,-48192,-48775
740,HOT317,97.5,51600,33344,31968,5000,0.646,0.62,1.63,1.627,0,0,-50764,-51985
