instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_11,2.5,51088,25648,33552,5000,0.502,0.657,1.64,1.637,0,0,-58136,-50079
740,SCOPE_11,50,51680,23872,31344,5000,0.462,0.607,1.635,1.632,0,0,-60625,-52998
740,SCOPE_11,97.5,52208,22352,28592,5000,0.428,0.548,1.63,1.627,0,0,-62747,-56350
