instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT321,2.5,49920,22752,22752,10000,0.456,0.496,1.64,1.637,0,-2000,-59117,-58967
740,HOT321,50,50816,21424,20624,10000,0.422,0.445,1.635,1.632,0,-2000,-61660,-62308
740,HOT321,97.5,51488,20160,18384,10000,0.392,0.396,1.63,1.627,0,-2000,-63765,-65387
