instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT308,2.5,47232,34208,40336,5000,0.724,0.854,1.64,1.637,0,0,-43252,-36983
740,HOT308,50,48112,31600,38496,5000,0.657,0.8,1.635,1.632,0,0,-47063,-40023
740,HOT308,97.5,48736,29632,36832,5000,0.608,0.756,1.63,1.627,0,0,-49808,-42461
