instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT309,2.5,46576,35680,40944,5000,0.766,0.879,1.64,1.637,0,0,-40705,-35301
740,HOT309,50,47552,33376,39152,5000,0.702,0.823,1.635,1.632,0,0,-44372,-38453
740,HOT309,97.5,48304,31488,37888,5000,0.652,0.784,1.63,1.627,0,0,-47248,-40703
