instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
130,TN412_130,2.5,54000,46704,41248,15000,0.957,0.856,1.64,1.637,-5000,-5000,-41856,-47150
130,TN412_130,50,54560,45632,39568,15000,0.928,0.817,1.635,1.632,-5000,-5000,-43574,-49474
130,TN412_130,97.5,55120,44608,38016,15000,0.9,0.78,1.63,1.627,-5000,-5000,-45238,-51664
