instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_13,2.5,51936,29872,34128,5000,0.575,0.657,1.64,1.637,0,0,-55303,-50891
740,SCOPE_13,50,52560,28560,31856,5000,0.543,0.606,1.635,1.632,0,0,-57376,-53922
740,SCOPE_13,97.5,53056,27440,29872,5000,0.517,0.563,1.63,1.627,0,0,-59041,-56450
