instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_14,2.5,52368,29296,32608,5000,0.559,0.623,1.64,1.637,0,0,-56588,-53118
740,SCOPE_14,50,53056,28048,29744,5000,0.529,0.561,1.635,1.632,0,0,-58699,-56843
740,SCOPE_14,97.5,53552,27024,27260,5000,0.505,0.509,1.63,1.627,0,0,-60266,-59869
