instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_3,2.5,40432,21764,27136,5000,0.538,0.671,1.64,1.637,0,0,-44544,-39051
740,Thompson_3,50,40861,20416,24992,5000,0.5,0.612,1.635,1.632,0,0,-46392,-41693
740,Thompson_3,97.5,41306,18652,21600,5000,0.452,0.523,1.63,1.627,0,0,-48677,-45605
