time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
37602,0,65520,64512,51539,45120,32720,23128,62947,47120
37602,0,30800,31024,18525,10323,32704,21651,16907,17392
37602,0,35760,37936,13608,7464,32720,22395,18349,14976
37602,0,59200,59376,26192,15979,32720,33949,5192,14304
37602,0,35888,36800,19003,5443,32704,16184,13368,5984
37602,0,63632,62656,34176,23493,32704,39917,23997,20944
37602,0,58384,57568,18563,9291,32704,29459,11645,12400
37602,0,63856,64496,33648,23616,32736,46973,23203,22384
37602,0,25936,28176,23133,11965,32720,27339,20021,18656
37602,0,56944,57200,24035,16069,32704,23795,5541,16272
37602,0,16832,15840,25099,19048,32720,31952,26949,21344
37602,0,62784,63344,32000,20685,32720,32584,9800,16208
37602,0,59904,59728,29357,17496,32720,26629,5669,9040
37602,0,59712,57712,19669,7299,32704,29176,14891,10032
37603,0,55920,56112,22995,13096,32720,19640,5179,5408
37603,0,36480,38928,39288,25592,32720,47829,25483,22800
37603,0,42864,41584,13363,6920,32704,19525,15128,13472
37604,0,58736,59920,31336,15600,32704,32347,11069,16176
37604,0,56048,56832,34301,15536,32704,35229,5909,11952
37604,0,65264,64608,38875,27131,32736,37600,15008,15008
37604,0,7744,5440,21085,12909,32704,25088,22027,17792
37604,0,11488,9584,21707,8400,32720,30896,24059,22384
37604,0,32928,32352,18451,4555,32704,19936,15605,17792
37604,0,65520,64672,48955,39205,32720,19400,40491,29264
37604,0,26832,27664,21264,8856,32720,26389,17395,15600
37604,0,39280,37168,21347,12736,32704,18429,13803,15936
37604,0,8096,8128,16757,7197,32704,23704,12312,12176
37604,0,33280,31200,22843,10464,32688,22075,18221,16960
37604,0,13088,14816,21229,16379,32720,25971,23179,18240
37604,0,31840,34176,15213,2635,32704,16995,5696,7920
37605,0,8352,5968,17451,5888,32720,22480,17704,16368
37606,0,37776,37392,11920,8368,32704,16464,11501,8528
37606,0,26304,26128,38784,28371,32736,47579,21181,23808
37606,0,7344,9648,25147,8907,32704,35325,28245,19984
37606,0,56016,57744,32320,20763,32736,35293,12613,12752
37606,0,32416,33264,11528,2443,32720,20328,13979,16576
