instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT297,2.5,52368,53552,57072,5000,1.023,1.09,1.64,1.637,0,0,-32332,-28654
740,HOT297,50,53392,50992,55744,5000,0.955,1.044,1.635,1.632,0,0,-36304,-31392
740,HOT297,97.5,54384,48420,54272,5000,0.89,0.998,1.63,1.627,0,0,-40226,-34211
