instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_6,2.5,53772,27488,29808,5000,0.511,0.554,1.64,1.637,0,0,-60698,-58217
740,SCOPE_6,50,54640,26032,26704,5000,0.476,0.489,1.635,1.632,0,0,-63304,-62468
740,SCOPE_6,97.5,55252,23600,23096,5000,0.427,0.418,1.63,1.627,0,0,-66461,-66799
