instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT323,2.5,49680,26496,26144,15000,0.564,0.556,1.64,1.637,-1500,-1500,-54979,-55182
740,HOT323,50,50608,25584,24112,15000,0.535,0.506,1.635,1.632,-1500,-1500,-57160,-58480
740,HOT323,97.5,51472,24736,22128,15000,0.51,0.459,1.63,1.627,-1500,-1500,-59163,-61617
