time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
15352,8832,36432,38592,20960,0,32336,20160,23856,32763
15352,8832,42592,41280,20512,0,32336,17760,17195,32763
15352,8832,42592,41280,20512,0,32336,17760,17195,32763
15352,8844,51824,52928,10816,0,32336,21701,21104,32773
15352,11185,60656,59120,38112,0,32352,25675,20448,32763
15352,11185,60656,59120,38112,0,32352,25675,20448,32763
15352,9414,56592,55616,24368,0,32352,25648,16960,32763
15352,8414,32272,31600,10080,0,32336,17872,17525,32768
15352,8414,32272,31600,10080,0,32336,17872,17525,32768
15352,8683,61552,64000,53520,0,32352,33755,27291,32763
15352,9303,61376,59424,58336,0,32336,19744,17344,32763
15352,8552,61536,63984,51936,0,32352,42661,29973,32763
15352,8552,61536,63984,51936,0,32352,42661,29973,32763
15353,8782,61520,63952,62880,0,32352,34667,62437,32752
15353,8782,60832,61952,59648,0,32336,21243,23989,32757
15353,8782,60832,61952,59648,0,32336,21243,23989,32757
15353,8742,31216,29760,33488,0,32336,30224,33333,32768
15353,9464,38496,37136,55232,0,32336,18869,59477,32763
15353,9464,38496,37136,55232,0,32336,18869,59477,32763
15353,9800,41136,38640,13600,0,32352,20731,16533,32779
15354,9249,61552,61792,54032,0,32352,18539,54315,32757
15354,9249,61552,61792,54032,0,32352,18539,54315,32757
15354,9053,54560,56768,46816,0,32336,15301,43536,32763
15354,9734,27456,26656,29360,0,32336,26096,33888,32768
15354,9734,27456,26656,29360,0,32336,26096,33888,32768
15354,8685,59056,61408,47888,0,32336,16224,40651,32768
15354,8589,55648,54752,45312,0,32352,35317,25584,32768
15354,7870,61488,59088,46320,0,32352,16235,46763,32768
15354,7870,61488,59088,46320,0,32352,16235,46763,32768
15354,9432,61520,60928,41024,0,32336,20080,35227,32757
15354,8536,24656,26944,14880,0,32336,15488,24400,32763
15354,8536,24656,26944,14880,0,32336,15488,24400,32763
15354,8230,61536,64032,54368,0,32336,18160,42139,32757
15354,9198,61456,63072,45904,0,32336,21723,16725,32763
15354,9198,61456,63072,45904,0,32336,21723,16725,32763
15354,7960,61520,63824,41552,0,32336,16155,19467,32757
15355,9330,61536,62560,54912,0,32336,15536,19979,32763
15355,9330,61536,62560,54912,0,32336,15536,19979,32763
15355,9468,37440,35040,53600,0,32336,15349,56731,32757
15355,9419,42512,43504,36640,0,32336,22869,10917,32768
15355,9419,42512,43504,36640,0,32336,22869,10917,32768
15355,9573,41536,41808,16240,0,32336,16027,14240,32773
15355,9085,61536,61664,42560,0,32336,30491,27424,32763
15355,8827,60560,61760,29680,0,32352,30235,21925,32763
15355,8827,60560,61760,29680,0,32352,30235,21925,32763
15356,8323,20784,20384,22480,0,32336,16117,24869,32768
