time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
40770,7605,57520,56704,26736,6923,24272,18261,24149,32725
40770,7620,61872,62624,52880,33120,49408,20773,59920,32741
40770,7624,61280,61616,49184,50000,46736,18571,39989,32725
40770,7624,61280,61616,49184,50000,46736,18571,39989,32725
40770,6721,26400,25312,40336,26469,36480,26939,19931,32720
40770,6713,61600,62768,47328,31579,45104,35467,40672,32741
40770,6954,61776,59312,43088,24725,39360,23008,25099,32741
40770,6384,35792,37248,18688,1797,14512,15813,9189,32731
40770,6663,61584,63040,49024,34981,46752,24240,57179,32741
40770,6663,61584,63040,49024,34981,46752,24240,57179,32741
40770,6764,61776,62992,45824,40267,44336,25355,60901,32741
40770,6037,39696,39168,21024,2347,17696,20549,8971,32720
40771,6832,61968,62016,41696,32773,38096,28469,36432,32736
40771,6886,58144,58336,46896,22464,40224,25392,12187,32715
40771,6886,58144,58336,46896,22464,40224,25392,12187,32715
40771,6157,61712,62432,43552,30688,41488,15557,46491,32741
40771,6347,61792,62784,58288,40341,54304,22688,29504,32725
40771,7013,61600,63040,52064,32299,48576,23755,53440,32736
40771,6435,61584,62816,48224,32384,44592,15157,37701,32741
40771,6435,39232,37856,40256,18608,37600,29419,12768,32720
40771,6435,39232,37856,40256,18608,37600,29419,12768,32720
40772,6586,33744,32144,12288,288,10464,17536,19819,32736
40772,6586,61280,62944,51504,34336,48016,22432,34821,32741
40772,7224,39072,36624,49280,35957,46032,25083,30805,32736
40772,7494,61904,62128,50384,61013,49120,24544,13989,32715
40772,7011,61552,62816,54656,55637,51840,29547,54133,32725
40772,7011,61552,62816,54656,55637,51840,29547,54133,32725
40772,6600,61824,60208,40128,28880,35808,16944,30571,32731
40772,6257,58432,59600,44688,36053,41712,30240,39573,32731
40772,6850,61872,62192,56272,45531,53280,26331,14987,32731
40772,6060,59184,60656,30896,26699,27280,16075,50528,32736
40772,6060,59184,60656,30896,26699,27280,16075,50528,32736
40772,5869,49120,47264,45600,27323,42752,35819,36965,32725
40772,6951,61856,62496,32656,29264,30176,22976,32128,32731
40772,6872,62016,63008,43632,40336,40336,33072,39856,32741
40772,7624,61648,62464,49168,37275,45392,15477,52939,32747
40772,7624,32784,30864,39744,19557,37232,26304,21573,32725
40772,7624,32784,30864,39744,19557,37232,26304,21573,32725
40772,6348,61728,62976,44928,48960,42304,18277,23563,32720
40772,6531,61968,60304,53040,39765,49728,24043,51995,32752
40772,6998,60464,59792,52992,45957,50864,15712,22640,32736
40772,7212,55232,57440,37744,29637,34896,15739,27451,32725
40772,7212,55232,57440,37744,29637,34896,15739,27451,32725
40772,6407,62000,62448,52832,48517,49024,16011,40080,32747
40772,6997,39536,41328,40976,33899,37504,24624,24405,32720
40772,6963,57104,56240,30784,37648,28384,25995,22048,32731
40773,6747,61632,62880,49008,56064,46128,17728,37328,32720
40773,6747,46320,47776,55520,46229,52752,21915,49291,32736
40773,6747,46320,47776,55520,46229,52752,21915,49291,32736
40773,6930,42112,42528,20112,2197,16256,28672,25509,32720
40773,6792,38416,38336,46208,31627,43440,16405,13797,32720
40773,6584,61680,62592,47952,30976,47984,30117,37957,32731
40773,6495,47216,44848,53008,46224,49648,18699,40475,32731
40773,6495,47216,44848,53008,46224,49648,18699,40475,32731
40773,7044,60928,62544,42640,29077,40160,41739,39403,32736
40773,7048,61888,63024,47696,43397,44304,22400,9451,32731
40773,6401,61920,61312,42512,32101,38000,20800,32613,32731
40774,5527,61776,62896,57856,43424,55104,22112,10784,32725
40774,5745,33152,35504,38208,19248,35424,18576,49323,32747
40774,5745,33152,35504,38208,19248,35424,18576,49323,32747
40774,7156,42496,44480,51760,45045,47824,20629,19755,32736
40774,6615,61936,62656,53120,32773,48576,17787,53131,32731
40774,6411,61984,62032,44544,29221,42016,28080,37296,32741
40774,6022,60992,59632,49472,49413,46032,16768,45467,32731
40774,6022,61888,62992,52320,38400,48896,20293,51109,32725
40774,6022,61888,62992,52320,38400,48896,20293,51109,32725
40774,8283,39568,37104,50160,32603,46720,16373,55083,32757
40774,6903,61792,62912,48480,31381,45408,16144,45051,32725
40774,7120,49968,52000,50816,41216,47264,21915,52843,32731
40774,7960,61920,62592,56480,42155,53840,32560,40437,32725
40774,7960,61920,62592,56480,42155,53840,32560,40437,32725
40774,7960,61632,62880,34496,23717,31792,21845,16811,32725
40774,7960,44352,42608,51760,32736,47760,38896,45221,32741
40774,7960,40096,40976,23104,2587,21056,46107,43312,32720
40774,7797,61728,63088,42368,32768,38848,21611,59989,32741
40774,6418,61600,62800,50096,39061,46208,18197,5349,32715
40774,6418,61600,62800,50096,39061,46208,18197,5349,32715
40774,6981,61872,62784,54336,46373,51392,31141,25589,32747
40774,5161,60976,63072,52848,43275,47040,60651,39733,32736
40774,7798,39344,36928,41296,26523,37488,15595,39093,32731
40774,6540,61040,60272,35024,22901,32640,30043,25467,32736
40774,6540,61040,60272,35024,22901,32640,30043,25467,32736
40774,7081,61984,62784,60016,43819,56896,46619,27323,32741
40774,5498,26928,25920,31216,10939,28944,15637,7301,32720
40774,6373,61856,62576,52880,34752,49952,15093,51323,32736
40774,7322,61936,62736,53648,35403,51184,27547,60283,32736
40774,7177,61520,62736,56560,47851,53552,24048,60816,32757
40774,7177,61520,62736,56560,47851,53552,24048,60816,32757
40775,6895,60464,58608,55056,46395,52256,19904,16725,32720
40775,6595,60976,63072,42160,27877,39184,17221,48043,32741
40775,7275,61584,63008,45040,41232,42496,39813,41648,32736
40775,6265,49888,49040,18464,293,15728,23211,5675,32725
40775,6265,49888,49040,18464,293,15728,23211,5675,32725
40775,6265,61712,62928,50640,42784,47136,20165,48336,32752
40775,6729,49088,47776,53408,43168,50128,16320,45712,32725
40775,6749,21408,20656,22192,2715,20576,15541,7339,32725
40775,6761,61968,62864,52576,41429,49776,21365,22843,32731
40776,7026,61680,62704,56816,42320,54304,41435,39504,32736
40776,7026,61680,62704,56816,42320,54304,41435,39504,32736
40776,7777,60496,62144,45056,40309,41760,40400,43536,32736
40776,6146,50000,49024,19840,4208,17760,25285,4939,32725
40776,6918,43440,44464,46928,31013,44160,42187,36416,32736
40776,6190,44128,45968,48032,40923,45136,19371,13760,32731
40776,6764,60464,62928,53888,42517,49808,20197,22261,32725
40776,6764,60464,62928,53888,42517,49808,20197,22261,32725
40776,6251,60560,62064,53648,38016,51328,22747,30651,32731
40776,7840,61936,62784,45824,34037,43440,29403,40731,32741
40776,6423,53904,54784,43632,33728,40688,15360,40411,32736
40776,6423,61744,62736,43568,28923,40976,16832,47493,32741
40776,6423,61744,62736,43568,28923,40976,16832,47493,32741
40776,7803,59632,59888,55840,47995,52960,23472,50512,32747
40776,7803,53440,54048,54000,47360,50368,50192,52939,32736
40776,7026,60864,58400,50208,32944,46672,17163,41904,32731
40776,6845,61760,62624,48736,37616,44768,15963,47141,32736
40776,5608,61920,62336,54512,40501,52112,24165,57803,32747
40776,5608,61920,62336,54512,40501,52112,24165,57803,32747
40776,6693,59376,59376,53856,46133,50880,17947,45173,32725
40776,6838,61872,62704,47744,30560,43952,24853,32704,32736
40776,7408,46416,45936,46768,31611,44304,15813,45717,32731
40776,7053,61952,59488,44288,32021,40752,35627,36981,32736
40776,7053,61952,59488,44288,32021,40752,35627,36981,32736
40776,6742,42144,44320,16080,2048,13920,30677,8853,32720
40776,6742,61616,60240,39840,22160,36608,34864,38187,32725
40776,7207,61792,62592,48512,42485,46976,15707,17573,32725
40776,7514,61904,62816,46288,41803,42640,31808,43019,32725
40776,6466,61680,63056,44480,44805,41680,31739,50165,32757
40776,6466,61680,63056,44480,44805,41680,31739,50165,32757
40776,6037,61488,62784,43104,24075,37552,39333,44597,32731
40776,7534,61776,62944,45888,48837,42976,17861,20107,32720
40777,7438,61840,62608,50064,45637,46336,48827,29200,32731
40777,6663,43616,44288,45872,34032,42688,33221,42917,32736
40777,7151,61872,62736,54816,52203,52160,25440,41253,32747
40777,7151,61872,62736,54816,52203,52160,25440,41253,32747
40777,6432,61840,62880,41696,36821,38176,24347,37691,32747
40777,6432,54336,55344,23728,33227,20912,17435,27685,32731
40777,6663,60192,61904,34112,25557,31280,29765,27888,32725
40777,7096,61856,60864,39200,27344,36768,21792,30960,32725
40777,7096,61856,60864,39200,27344,36768,21792,30960,32725
40778,6417,61664,63072,39744,33515,36368,15333,51808,32741
40778,6196,61056,62672,45952,26971,44000,20443,52560,32741
40778,7641,61952,62784,49536,51392,46912,16933,19893,32725
40778,6931,61824,63040,47232,51232,44496,15365,19749,32731
40778,6628,61904,62832,48240,50261,46000,20011,20491,32731
40778,6628,61904,62832,48240,50261,46000,20011,20491,32731
40778,6628,61936,62976,40464,40261,38448,21035,27099,32736
40778,6836,57008,55408,34880,31397,32896,15008,26896,32720
40778,6657,61920,61840,53280,55131,50688,19776,19008,32731
40778,6124,61968,62816,49440,44208,45312,15659,29744,32731
40778,6124,61968,62816,49440,44208,45312,15659,29744,32731
40778,6229,61744,59824,48288,28096,46752,15136,46384,32731
40778,5657,61920,61152,47264,31541,44144,42997,41573,32736
40778,6241,61936,62448,52656,37013,51888,17584,50245,32741
40778,6241,61040,63024,48256,30085,47152,20629,51061,32752
40778,5906,61616,62928,46688,50208,44112,19925,15872,32715
40778,5906,61616,62928,46688,50208,44112,19925,15872,32715
40778,6904,20176,19056,28096,3957,24960,25355,19643,32731
40778,5915,50320,48224,28896,11365,25744,35024,32005,32725
40778,5915,40048,37696,50416,38176,47088,15493,11829,32731
40778,7004,61680,63040,51632,53835,47472,17104,34096,32731
40778,7004,61680,63040,51632,53835,47472,17104,34096,32731
40778,7622,61952,62336,41456,21227,37120,23973,32677,32736
40778,6461,55696,56304,44320,39221,41808,30032,21376,32731
40778,6472,60640,62992,37808,34784,35600,29211,37909,32736
40778,6602,61872,62880,57056,54107,54512,32603,45349,32725
40778,6387,35680,36512,45952,33616,43392,15029,47728,32736
40778,6387,35680,36512,45952,33616,43392,15029,47728,32736
40778,6526,61520,62848,49936,31829,45776,18843,18619,32725
40778,5656,39504,37760,47504,42944,44480,16224,23339,32725
40778,6618,61856,60048,44176,22112,40736,21616,31728,32725
40778,6463,32176,30064,25456,5941,23568,23083,11109,32731
40779,5636,61600,62208,58752,49312,58144,31216,22357,32741
40779,5636,61600,62208,58752,49312,58144,31216,22357,32741
40779,5636,56960,58880,52000,61605,51408,44533,29765,32731
40779,5636,54464,55664,30240,23712,26784,20069,15280,32720
40779,6036,61904,62000,38384,23445,36992,33653,32235,32731
40779,6197,61808,61600,53744,35717,50432,29339,60544,32747
40779,6197,61808,61600,53744,35717,50432,29339,60544,32747
40779,7400,61920,63008,50976,50955,47504,22197,54811,32741
40780,6122,61872,61680,35392,24320,32064,28997,29472,32731
40780,7126,61920,62880,51392,49600,47984,32469,37312,32736
40780,6663,61984,62848,58160,54005,55120,15787,17531,32736
40780,6787,61744,62928,48688,29627,46048,17360,48523,32736
40780,6787,61744,62928,48688,29627,46048,17360,48523,32736
