instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_10,2.5,38112,21024,23152,5000,0.552,0.603,1.64,1.637,0,152,-41480,-39237
740,Thompson_10,50,38608,19120,20608,5000,0.495,0.53,1.635,1.632,0,152,-44004,-42400
740,Thompson_10,97.5,38912,16752,18736,5000,0.431,0.478,1.63,1.627,0,152,-46675,-44574
