instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT304,2.5,52448,38848,44192,5000,0.741,0.843,1.64,1.637,0,0,-47167,-41665
740,HOT304,50,53344,36528,42944,5000,0.685,0.805,1.635,1.632,0,0,-50689,-44113
740,HOT304,97.5,54352,34448,41792,5000,0.634,0.769,1.63,1.627,0,0,-54146,-46639
