time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
41461,1826,17920,18352,29808,0,32384,15232,22053,0
41461,1826,17920,18352,29808,0,32384,15232,22053,0
41461,1936,54208,55488,53552,0,32400,23605,63493,741
41461,1936,54208,55488,53552,0,32400,23605,63493,741
41462,1895,57536,55808,54000,0,32416,21744,33781,0
41462,1895,57536,55808,54000,0,32416,21744,33781,0
41462,1698,37936,35648,22976,0,32400,16896,20043,0
41462,1698,37936,35648,22976,0,32400,16896,20043,0
41462,1833,54880,55520,54912,0,32416,39669,63472,672
41462,1833,54880,55520,54912,0,32416,39669,63472,672
41462,1833,54880,55520,54912,0,32416,39669,63472,672
41463,1947,56576,56944,50576,0,32400,20896,35120,0
41463,1947,56576,56944,50576,0,32400,20896,35120,0
41463,1778,50368,50160,40768,0,32400,18331,22928,0
41463,1778,50368,50160,40768,0,32400,18331,22928,0
41463,1951,44032,43392,48240,0,32400,28149,43061,0
41463,1951,44032,43392,48240,0,32400,28149,43061,0
41463,1711,55488,57328,54544,0,32384,34443,60688,0
41463,1711,55488,57328,54544,0,32384,34443,60688,0
41463,1711,55488,57328,54544,0,32384,34443,60688,0
41464,2092,44992,46784,35120,0,32400,18891,33707,0
41464,2092,44992,46784,35120,0,32400,18891,33707,0
41464,2297,45264,45568,43776,0,32400,24827,37045,0
41464,2297,45264,45568,43776,0,32400,24827,37045,0
41464,1707,56928,57232,54064,0,32400,33040,43915,0
41464,1707,56928,57232,54064,0,32400,33040,43915,0
41464,2448,54608,56240,55280,0,32400,19579,40261,0
41464,2448,54608,56240,55280,0,32400,19579,40261,0
41464,1945,57328,56144,56464,0,32400,31680,43797,0
41464,1945,57328,56144,56464,0,32400,31680,43797,0
41464,1945,57328,56144,56464,0,32400,31680,43797,0
41464,1842,54176,54848,54080,0,32400,27077,42400,0
41464,1842,54176,54848,54080,0,32400,27077,42400,0
41464,1921,54656,55600,54720,0,32400,33104,43589,0
41464,1921,54656,55600,54720,0,32400,33104,43589,0
41465,1556,31536,29824,48192,0,32400,29568,45931,0
41465,1556,31536,29824,48192,0,32400,29568,45931,0
41465,2009,53408,54032,51936,0,32400,29445,22064,0
41465,2009,53408,54032,51936,0,32400,29445,22064,0
41465,2009,53408,54032,51936,0,32400,29445,22064,0
41466,1839,56400,57328,60672,0,32400,35184,45253,0
41466,1839,56400,57328,60672,0,32400,35184,45253,0
41466,1822,34448,35584,35424,0,32400,21280,9013,0
41466,1822,34448,35584,35424,0,32400,21280,9013,0
41466,1822,33600,32176,22448,0,32384,20160,13141,0
41466,1822,33600,32176,22448,0,32384,20160,13141,0
41466,1822,44032,44448,52608,0,32400,25621,38869,0
41466,1822,44032,44448,52608,0,32400,25621,38869,0
41466,1822,44032,44448,52608,0,32400,25621,38869,0
41466,1780,8528,6240,34880,0,32384,15781,24293,0
41466,1780,8528,6240,34880,0,32384,15781,24293,0
41466,1772,44032,42384,47712,0,32400,16747,42757,0
41466,1772,44032,42384,47712,0,32400,16747,42757,0
41466,1861,55904,54096,53248,0,32384,16715,40923,0
41466,1861,55904,54096,53248,0,32384,16715,40923,0
41466,1912,55376,57584,48160,0,32416,21573,32635,0
41466,1912,55376,57584,48160,0,32416,21573,32635,0
41466,1912,55376,57584,48160,0,32416,21573,32635,0
41466,1852,55232,55200,54672,0,32400,22485,41141,0
41466,1852,55232,55200,54672,0,32400,22485,41141,0
41466,2138,55216,55008,56288,0,32384,30747,61589,0
41466,2138,55216,55008,56288,0,32384,30747,61589,0
41468,1730,42592,44240,44080,0,32416,24469,41131,0
41468,1730,42592,44240,44080,0,32416,24469,41131,0
41468,1778,55616,54848,55680,0,32400,20235,31584,0
41468,1778,55616,54848,55680,0,32400,20235,31584,0
41468,1778,55616,54848,55680,0,32400,20235,31584,0
41468,1975,50944,50352,36240,0,32400,22699,19968,0
41468,1975,50944,50352,36240,0,32400,22699,19968,0
41468,1990,48944,50544,40272,0,32400,16048,23968,0
41468,1990,48944,50544,40272,0,32400,16048,23968,0
41468,2141,35792,37584,52672,0,32384,18277,30571,0
41468,2141,35792,37584,52672,0,32384,18277,30571,0
41468,2141,38976,41296,40592,0,32384,15141,36704,0
