instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
751,SCOPE_9,2.5,56432,39408,40176,5000,0.694,0.665,1.904,2.034,268.8,2624,-68039,-74607
751,SCOPE_9,50,57088,37504,37968,5000,0.652,0.619,1.91,2.04,268.8,2624,-71534,-78492
751,SCOPE_9,97.5,57520,36272,35920,5000,0.626,0.579,1.915,2.047,268.8,2624,-73879,-81823
