time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
23787,535,54928,55984,50624,44219,32432,57435,45072,11371
23787,416,62688,63552,61221,58272,32464,25579,54912,24731
23787,416,62688,63552,61221,58272,32464,25579,54912,24731
23787,733,59024,58816,50341,40853,32448,52960,41077,6736
23787,733,54928,56656,57872,47381,32432,15755,56549,23701
23787,733,54928,56656,57872,47381,32432,15755,56549,23701
23787,659,53200,52768,58395,47931,32416,25141,56379,27045
23787,629,32512,31216,49643,38880,32432,18763,49536,20411
23787,629,32512,31216,49643,38880,32432,18763,49536,20411
23788,729,57136,59088,51355,44603,32416,15563,45232,9520
23788,757,62320,60688,63381,57072,32448,22171,65520,46213
23788,757,62320,60688,63381,57072,32448,22171,65520,46213
23788,733,55904,54400,46939,39851,32416,53408,38288,7840
23788,803,62816,61056,63189,61483,32416,27888,42645,8672
23788,803,62816,61056,63189,61483,32416,27888,42645,8672
23788,570,52992,54160,54661,42816,32432,26080,55579,25333
23788,967,57616,56976,50981,34763,32432,47424,35792,5264
23788,967,57616,56976,50981,34763,32432,47424,35792,5264
23788,796,62992,62256,59648,51611,32432,30507,44123,12293
23789,537,39264,40640,47104,28843,32416,15029,40960,8640
23789,537,39264,40640,47104,28843,32416,15029,40960,8640
23789,747,57840,56032,60480,55947,32448,18965,65520,41728
23789,558,55312,57808,53568,42480,32416,15829,47989,14869
23789,558,55312,57808,53568,42480,32416,15829,47989,14869
23789,687,33424,34144,51851,37456,32432,17493,47813,19648
23790,539,61904,61584,56795,48789,32432,16384,56011,24341
23790,539,61904,61584,56795,48789,32432,16384,56011,24341
23790,662,9712,8560,47099,32181,32400,32512,41968,8229
23790,1021,51808,50256,47419,39797,32416,21440,56144,24021
23790,1021,51808,50256,47419,39797,32416,21440,56144,24021
23790,1274,39552,39280,57413,47040,32432,31328,44720,14037
23790,930,62992,62384,57787,51029,32448,48560,42965,9701
23790,930,62992,62384,57787,51029,32448,48560,42965,9701
23790,930,59024,60080,58992,52720,32416,20405,46037,10283
23791,755,58160,55856,49845,42411,32448,40213,40336,5515
