instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,KM1712,2.5,53472,45360,50816,5000,0.848,0.95,1.64,1.637,0,0,-42334,-36718
740,KM1712,50,54160,43312,49208,5000,0.8,0.909,1.635,1.632,0,0,-45240,-39181
740,KM1712,97.5,54736,41472,47568,5000,0.758,0.869,1.63,1.627,0,0,-47748,-41487
