instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT331,2.5,42992,31168,29648,15000,0.725,0.69,1.64,1.637,0,0,-39339,-40730
740,HOT331,50,43824,29856,27824,15000,0.681,0.635,1.635,1.632,0,0,-41796,-43697
740,HOT331,97.5,44496,28944,25952,15000,0.65,0.583,1.63,1.627,0,0,-43584,-46443
