instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT338_740,2.5,57648,42992,46784,15000,0.833,0.898,1.64,1.637,-5000,-5000,-51551,-47586
740,HOT338_740,50,58448,42592,43808,15000,0.814,0.835,1.635,1.632,-5000,-5000,-52970,-51579
740,HOT338_740,97.5,59040,42256,40848,15000,0.8,0.777,1.63,1.627,-5000,-5000,-53979,-55210
