instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT301,2.5,51632,46864,53616,5000,0.908,1.038,1.64,1.637,0,0,-37812,-30906
740,HOT301,50,52688,44704,51312,5000,0.848,0.974,1.635,1.632,0,0,-41441,-34675
740,HOT301,97.5,53776,42464,49536,5000,0.79,0.921,1.63,1.627,0,0,-45191,-37958
