time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
361,11194,24176,25152,37152,33099,4096,32485,27387,32400
361,11194,24176,25152,37152,33099,4096,32485,27387,32400
362,11813,45728,43424,64688,33109,5040,16709,65424,32411
362,11813,45728,43424,64688,33109,5040,16709,65424,32411
362,11790,56176,54224,58208,33109,4928,58021,48437,32416
362,11790,56176,54224,58208,33109,4928,58021,48437,32416
362,11790,56176,54224,58208,33109,4928,58021,48437,32416
362,12336,41600,39328,26432,33093,3072,17360,6640,32389
362,12336,41600,39328,26432,33093,3072,17360,6640,32389
362,11565,4176,5680,32704,33088,3680,27456,25189,32389
362,11565,4176,5680,32704,33088,3680,27456,25189,32389
362,11379,64464,65520,48240,33099,4800,16240,10181,32389
362,11379,64464,65520,48240,33099,4800,16240,10181,32389
362,11379,64464,65520,48240,33099,4800,16240,10181,32389
362,11944,64496,65520,63696,33115,3952,24363,24560,32405
362,11944,64496,65520,63696,33115,3952,24363,24560,32405
362,10871,37152,37952,31088,33093,4864,17051,12432,32384
362,10871,37152,37952,31088,33093,4864,17051,12432,32384
362,10871,37152,37952,31088,33093,4864,17051,12432,32384
362,11819,10576,10816,32576,33099,4432,17595,29755,32395
362,11819,10576,10816,32576,33099,4432,17595,29755,32395
362,9833,13088,11392,33344,33109,3936,28901,24581,32395
362,9833,13088,11392,33344,33109,3936,28901,24581,32395
362,11065,64416,65520,50624,33109,6000,21024,14907,32395
362,11065,64416,65520,50624,33109,6000,21024,14907,32395
362,11065,64416,65520,50624,33109,6000,21024,14907,32395
362,12158,64304,65520,65520,33109,10192,36277,46112,32405
362,12158,64304,65520,65520,33109,10192,36277,46112,32405
362,10786,64512,65520,38240,33104,5888,25723,43429,32405
362,10786,64512,65520,38240,33104,5888,25723,43429,32405
362,10786,64512,65520,38240,33104,5888,25723,43429,32405
362,11666,11168,12128,35008,33083,4736,25899,19285,32384
362,11666,11168,12128,35008,33083,4736,25899,19285,32384
362,11475,14688,16496,31792,33088,4656,17717,25451,32395
362,11475,14688,16496,31792,33088,4656,17717,25451,32395
362,11713,29728,31808,22560,33093,5136,17168,9845,32389
362,11713,29728,31808,22560,33093,5136,17168,9845,32389
362,11713,29728,31808,22560,33093,5136,17168,9845,32389
363,12623,4912,3312,31808,33093,7696,18661,27232,32395
363,12623,4912,3312,31808,33093,7696,18661,27232,32395
363,11071,28704,27376,32880,33093,6656,21616,22373,32400
363,11071,28704,27376,32880,33093,6656,21616,22373,32400
363,11071,28704,27376,32880,33093,6656,21616,22373,32400
363,12153,15168,12736,33376,33093,4256,25877,25856,32416
363,12153,15168,12736,33376,33093,4256,25877,25856,32416
363,12713,45248,43920,21392,33099,5504,18549,17445,32400
363,12713,45248,43920,21392,33099,5504,18549,17445,32400
363,12713,45248,43920,21392,33099,5504,18549,17445,32400
363,10379,15088,13056,39712,33093,5072,28101,26624,32389
363,10379,15088,13056,39712,33093,5072,28101,26624,32389
363,10379,29728,31168,30288,33088,4048,15835,19099,32400
363,10379,29728,31168,30288,33088,4048,15835,19099,32400
363,10620,5952,7024,25392,33093,3728,21824,22997,32395
363,10620,5952,7024,25392,33093,3728,21824,22997,32395
363,10620,5952,7024,25392,33093,3728,21824,22997,32395
363,12087,19072,18128,36912,33104,9504,23205,25840,32405
363,12087,19072,18128,36912,33104,9504,23205,25840,32405
363,12395,64464,65520,52768,33109,6576,41493,37173,32405
363,12395,64464,65520,52768,33109,6576,41493,37173,32405
363,12395,64464,65520,52768,33109,6576,41493,37173,32405
363,11220,23888,25904,40928,33099,2832,29451,33675,32400
363,11220,23888,25904,40928,33099,2832,29451,33675,32400
363,13570,14880,16240,29648,33099,4960,28640,23147,32389
363,13570,14880,16240,29648,33099,4960,28640,23147,32389
363,11774,64432,65520,38416,33083,6912,16229,23259,32395
363,11774,64432,65520,38416,33083,6912,16229,23259,32395
363,11774,64432,65520,38416,33083,6912,16229,23259,32395
363,10513,38624,36368,33984,33104,6912,23643,22805,32395
363,10513,38624,36368,33984,33104,6912,23643,22805,32395
364,11397,64496,65520,59936,33115,6192,51275,38229,32405
364,11397,64496,65520,59936,33115,6192,51275,38229,32405
364,11397,64496,65520,59936,33115,6192,51275,38229,32405
364,10191,64400,65520,32848,33099,7440,25637,32928,32400
364,10191,64400,65520,32848,33099,7440,25637,32928,32400
364,11272,64400,65520,49984,33099,4816,24603,25685,32389
364,11272,64400,65520,49984,33099,4816,24603,25685,32389
364,9850,64528,65520,65520,33104,6640,28565,65520,32427
364,9850,64528,65520,65520,33104,6640,28565,65520,32427
364,9850,64528,65520,65520,33104,6640,28565,65520,32427
364,12314,12656,10752,33728,33104,2656,24555,28720,32405
364,12314,12656,10752,33728,33104,2656,24555,28720,32405
364,10436,12128,11600,32512,33099,4656,22581,5061,32400
364,10436,12128,11600,32512,33099,4656,22581,5061,32400
364,10436,12128,11600,32512,33099,4656,22581,5061,32400
364,11913,20480,19792,38000,33104,6448,18000,14683,32395
364,11913,20480,19792,38000,33104,6448,18000,14683,32395
364,10542,10448,8976,34272,33099,5360,30613,29067,32421
364,10542,10448,8976,34272,33099,5360,30613,29067,32421
364,10542,10448,8976,34272,33099,5360,30613,29067,32421
364,11805,29104,28704,23264,33088,7104,22496,14656,32405
364,11805,29104,28704,23264,33088,7104,22496,14656,32405
364,12555,43920,44384,25040,33093,3600,16176,14272,32384
364,12555,43920,44384,25040,33093,3600,16176,14272,32384
364,10178,32016,32864,33584,33109,4320,18715,21941,32389
364,10178,32016,32864,33584,33109,4320,18715,21941,32389
364,10178,32016,32864,33584,33109,4320,18715,21941,32389
364,10490,7312,7216,34624,33115,6880,28304,25499,32389
364,10490,7312,7216,34624,33115,6880,28304,25499,32389
364,10311,22560,23952,31264,33093,6560,16315,23381,32395
364,10311,22560,23952,31264,33093,6560,16315,23381,32395
364,10311,22560,23952,31264,33093,6560,16315,23381,32395
364,10694,26224,27328,34048,33099,5680,25760,30939,32405
364,10694,26224,27328,34048,33099,5680,25760,30939,32405
364,11909,32304,33392,30096,33109,4960,20629,22859,32405
364,11909,32304,33392,30096,33109,4960,20629,22859,32405
364,12153,28816,30096,36736,33083,6816,29120,27765,32400
364,12153,28816,30096,36736,33083,6816,29120,27765,32400
364,12153,28816,30096,36736,33083,6816,29120,27765,32400
364,11442,43856,44960,25632,33093,7376,16560,19328,32389
364,11442,43856,44960,25632,33093,7376,16560,19328,32389
365,11171,10304,10528,34080,33104,8704,27008,30027,32400
365,11171,10304,10528,34080,33104,8704,27008,30027,32400
365,11171,10304,10528,34080,33104,8704,27008,30027,32400
365,11700,31856,32528,19696,33083,4352,15669,22843,32400
365,11700,31856,32528,19696,33083,4352,15669,22843,32400
365,12290,41328,42528,33952,33099,3680,19936,13019,32395
365,12290,41328,42528,33952,33099,3680,19936,13019,32395
365,12290,41328,42528,33952,33099,3680,19936,13019,32395
365,10847,64432,65520,53056,33104,5536,25595,18197,32395
365,10847,64432,65520,53056,33104,5536,25595,18197,32395
365,13394,42256,40912,22736,33088,4864,17445,6837,32389
365,13394,42256,40912,22736,33088,4864,17445,6837,32389
365,10037,64400,65520,61616,33104,4000,15984,65520,32421
365,10037,64400,65520,61616,33104,4000,15984,65520,32421
365,10037,64400,65520,61616,33104,4000,15984,65520,32421
365,10037,21952,22944,42832,33099,6704,43589,32907,32384
365,10037,21952,22944,42832,33099,6704,43589,32907,32384
366,11240,18208,16320,10528,33088,5840,17685,8368,32389
366,11240,18208,16320,10528,33088,5840,17685,8368,32389
366,11240,18208,16320,10528,33088,5840,17685,8368,32389
366,12413,16256,14944,43568,33088,6160,27941,18949,32395
366,12413,16256,14944,43568,33088,6160,27941,18949,32395
366,11413,61152,60688,62208,33120,5872,18592,65520,32427
366,11413,61152,60688,62208,33120,5872,18592,65520,32427
366,11197,64464,65520,61632,33109,5168,32709,26528,32400
366,11197,64464,65520,61632,33109,5168,32709,26528,32400
366,11197,64464,65520,61632,33109,5168,32709,26528,32400
367,10556,32000,31680,37696,33109,5408,26597,21541,32389
367,10556,32000,31680,37696,33109,5408,26597,21541,32389
367,10536,31840,32016,31104,33099,8048,15803,12843,32405
367,10536,31840,32016,31104,33099,8048,15803,12843,32405
367,10536,31840,32016,31104,33099,8048,15803,12843,32405
