instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT300,2.5,53600,31440,37056,5000,0.587,0.691,1.64,1.637,0,0,-56464,-50687
740,HOT300,50,55136,28944,34496,5000,0.525,0.626,1.635,1.632,0,0,-61203,-55486
740,HOT300,97.5,56224,26160,31040,5000,0.465,0.552,1.63,1.627,0,0,-65485,-60436
