time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
2614,9705,49248,48704,48160,0,32352,49595,31712,32757
2614,8447,59520,57664,29872,0,32320,29691,14571,32763
2614,8447,58608,56464,25824,0,32336,28165,17125,32763
2614,9589,61520,61584,32864,0,32336,35888,19584,32757
2614,8929,57584,57760,28608,0,32336,29963,12144,32763
2614,9640,57904,58224,30304,0,32336,29931,21131,32763
2614,9115,56624,58560,29472,0,32336,28923,18859,32768
2614,8816,59296,57680,29088,0,32336,30037,19029,32763
2614,9741,57424,58672,30896,0,32352,31328,18517,32763
2614,8950,59232,56768,28144,0,32336,28112,24117,32757
2614,9966,61504,63088,34400,0,32352,46320,31637,32757
2614,9966,61456,60160,34512,0,32336,42496,28133,32763
2614,9966,61504,59968,38688,0,32352,47184,29083,32763
2614,9682,56400,58288,28688,0,32336,29915,19061,32757
2614,9655,61504,59808,42544,0,32352,42267,20304,32768
2614,9655,60384,58176,37648,0,32336,37824,21141,32763
2614,8764,57232,58912,29056,0,32336,30171,23237,32763
2614,8764,56240,56896,26800,0,32336,27440,17269,32768
2614,9586,61488,60176,45040,0,32352,44837,29451,32763
2614,8501,41184,42496,22384,0,32336,16667,21728,32768
2614,9861,37568,37488,51248,0,32352,60619,45152,32757
2614,10638,61536,62768,35728,0,32352,47045,30821,32768
2614,9906,58368,58384,30480,0,32336,30229,14507,32757
2614,9815,54112,52496,23040,0,32336,23531,15056,32768
2614,9815,56736,54928,23600,0,32320,20635,17877,32768
2614,9815,57536,55632,19568,0,32320,27387,14080,32752
2614,10049,57360,56144,25472,0,32336,23813,11424,32763
2614,9677,60688,59968,29280,0,32336,34565,23621,32763
2614,10312,56208,56752,43680,0,32336,47563,35872,32752
2614,10312,59872,57904,32112,0,32336,32229,21376,32757
2614,9500,61472,61008,43264,0,32352,50944,33675,32757
2614,9500,33376,33360,27136,0,32320,24656,30016,32763
2614,8876,61456,62000,27152,0,32336,43051,27968,32763
2614,9216,55296,56720,25568,0,32336,27120,20363,32763
2614,9487,38768,40800,18880,0,32336,18085,21152,32757
2614,9172,58656,57104,26880,0,32336,27451,15925,32757
2614,9632,61504,63344,32960,0,32336,43760,33061,32763
2614,9817,57872,58800,31072,0,32336,29851,14576,32763
2614,9541,59312,57392,28016,0,32336,27019,16283,32757
2614,9446,61552,60000,36752,0,32352,45029,29573,32763
2614,9446,61600,64016,39440,0,32352,60576,43755,32763
2614,9088,59904,58112,30400,0,32352,30773,25216,32757
2614,9187,57440,55280,23392,0,32336,23936,11536,32757
2614,10066,61488,62912,38592,0,32336,42603,16960,32752
2614,10339,61392,60688,37568,0,32336,40747,23056,32763
2614,10339,58832,58384,30544,0,32336,30256,25093,32763
2614,10339,31056,31904,28544,0,32320,25136,25707,32763
