instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
751,SCOPE_17,2.5,49696,37312,37856,5000,0.744,0.724,1.904,2.034,352,1880,-57309,-63226
751,SCOPE_17,50,50368,35936,34704,5000,0.706,0.652,1.91,2.04,352,1880,-60267,-68047
751,SCOPE_17,97.5,50864,34816,32144,5000,0.678,0.595,1.915,2.047,352,1880,-62589,-71975
