instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT326,2.5,48784,40720,39408,15000,0.896,0.869,1.64,1.637,-3000,-3000,-39286,-40451
740,HOT326,50,49296,38800,37936,15000,0.848,0.83,1.635,1.632,-3000,-3000,-41799,-42515
740,HOT326,97.5,49696,37104,35936,15000,0.807,0.783,1.63,1.627,-3000,-3000,-43900,-44919
