instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT299,2.5,54640,31064,36832,5000,0.569,0.674,1.64,1.637,0,0,-58546,-52614
740,HOT299,50,55616,28784,34496,5000,0.518,0.62,1.635,1.632,0,0,-62148,-56269
740,HOT299,97.5,56512,26208,31324,5000,0.464,0.554,1.63,1.627,0,0,-65907,-60621
