instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,SCOPE_2,2.5,52752,22672,22496,5000,0.43,0.426,1.64,1.637,0,0,-63841,-63859
740,SCOPE_2,50,53328,20544,19856,5000,0.385,0.372,1.635,1.632,0,0,-66647,-67175
740,SCOPE_2,97.5,53824,18848,18048,5000,0.35,0.335,1.63,1.627,0,0,-68885,-69524
