instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT310,2.5,46320,41856,48416,5000,0.904,1.045,1.64,1.637,0,0,-34109,-27410
740,HOT310,50,47456,39856,46704,5000,0.84,0.984,1.635,1.632,0,0,-37735,-30744
740,HOT310,97.5,48176,37960,44880,5000,0.788,0.932,1.63,1.627,0,0,-40567,-33502
