instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_7,2.5,30256,20704,15872,5000,0.519,0.359,1.64,1.637,5008,5008,-28916,-33657
740,Thompson_7,50,31072,17488,14016,5000,0.402,0.29,1.635,1.632,5008,5008,-33315,-36694
740,Thompson_7,97.5,31904,13936,11888,5000,0.28,0.216,1.63,1.627,5008,5008,-38068,-40020
