instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT318,2.5,47056,40704,36696,5000,0.865,0.78,1.64,1.637,0,0,-36468,-40335
740,HOT318,50,49248,36216,34032,5000,0.735,0.691,1.635,1.632,0,0,-44304,-46341
740,HOT318,97.5,50928,32528,31232,5000,0.639,0.613,1.63,1.627,0,0,-50485,-51628
