instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT325,2.5,48672,38256,35904,15000,0.848,0.799,1.64,1.637,-3000,-3000,-41566,-43772
740,HOT325,50,49600,35392,34128,15000,0.774,0.749,1.635,1.632,-3000,-3000,-45704,-46819
740,HOT325,97.5,50304,32928,32528,15000,0.714,0.706,1.63,1.627,-3000,-3000,-49068,-49317
