instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,Thompson_4,2.5,44576,7024,5568,5000,0.158,0.147,1.64,1.637,0,-1000,-66081,-67403
740,Thompson_4,50,45307,5552,2704,5000,0.123,0.082,1.635,1.632,0,-1000,-68525,-71237
740,Thompson_4,97.5,47216,4256,960,5000,0.09,0.042,1.63,1.627,0,-1000,-72706,-75860
