instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
751,HOT303,2.5,54384,34208,39408,5000,0.629,0.725,1.904,2.034,0,0,-69339,-71209
751,HOT303,50,55088,32128,37920,5000,0.583,0.688,1.91,2.04,0,0,-73090,-74460
751,HOT303,97.5,55744,30292,36800,5000,0.543,0.66,1.915,2.047,0,0,-76458,-77308
