instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT313,2.5,46032,34320,41656,5000,0.746,0.905,1.64,1.637,0,0,-41172,-33698
740,HOT313,50,47120,32480,39712,5000,0.689,0.843,1.635,1.632,0,0,-44561,-37188
740,HOT313,97.5,47680,30800,38208,5000,0.646,0.801,1.63,1.627,0,0,-46918,-39367
