instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
740,HOT322,2.5,47696,28688,28528,15000,0.633,0.63,1.64,1.637,-1500,-1500,-49533,-49550
740,HOT322,50,48368,27584,26256,15000,0.601,0.574,1.635,1.632,-1500,-1500,-51498,-52681
740,HOT322,97.5,48992,26576,24096,15000,0.573,0.522,1.63,1.627,-1500,-1500,-53281,-55614
