time,pulse_width,D1,D2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big
36818,0,45600,45008,49373,51731,6496,17632,62163,44448
36818,0,45600,45008,49373,51731,6496,17632,62163,44448
36818,0,45600,45008,49373,51731,6496,17632,62163,44448
36818,0,45600,45008,49373,51731,6496,17632,62163,44448
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36818,0,33280,35728,26965,22285,6208,35784,15469,7792
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,33568,35328,24648,20507,6256,28989,14253,6896
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,53744,52512,46805,43712,6144,45200,48317,34032
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36820,0,65520,64576,53725,46291,6976,36360,55789,36432
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36821,0,55744,53376,39891,34792,6272,21920,33952,19472
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,43648,43552,52883,48448,6528,35987,57544,42624
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,35568,35936,48997,46531,6448,45752,52856,35776
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,57040,58176,35664,28267,6144,35123,36184,24112
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36822,0,55344,57744,30112,26539,6112,17248,29336,14016
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36824,0,36272,34176,22501,19267,6096,27571,14168,0
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36825,0,9600,9040,21605,14992,6144,30136,11760,1040
36826,0,448,0,12499,14384,6208,18099,22013,12560
36826,0,448,0,12499,14384,6208,18099,22013,12560
